Unnamed: 0,country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
19393,Guatemala,2016,GTM,16268760,119554400256,1.303,0.08,16.926,0.975,6.11,45.602,-2.546,-5.289,2.803,0.381,0.522,1.04,0.142,0.194,4.715,0.29,14.246,0.876,0.119,29.349,368.976,4058.36,29.501,0.259,,3862.565,309.427,,5357.698,0.73,0.107,0.007,,,1.765,4.034,28.675,1.763,17.441,1.072,4.502,0.277,10.803,0.664,,,87.282,0.087,0.048,0.115,0.033,0.079,0.024,0.173,0.004,0.002,,0.487,0.057,,0.028,,0.651,0.09,,0.167,0.001,0.002,0.003,0,65.626,28.717,-2.68,-15.835
19394,Guatemala,2017,GTM,16567362,123236679680,1.334,0.08,17.321,0.394,2.328,45.032,-0.57,-1.25,2.718,0.365,0.476,1.045,0.141,0.183,3.909,0.236,15.229,0.919,0.124,30.683,386.296,4103.391,33.411,0.392,,3890.276,321.372,,5708.092,0.768,0.133,0.008,,,1.779,3.78,27.711,1.673,17.909,1.081,4.556,0.275,11.945,0.721,,,94.633,0.088,0.048,0.112,0.027,0.079,0.024,0.172,0.004,0.002,,0.488,0.058,,0.034,,0.655,0.098,,0.167,0.001,0.002,0.003,0,62.627,29.475,-2.091,-12.075
19395,Guatemala,2018,GTM,16845688,127435358208,1.175,0.07,18.523,1.202,6.941,46.167,1.135,2.521,2.741,0.362,0.474,1.1,0.145,0.19,4.619,0.274,23.08,1.37,0.181,31.857,404.819,4149.558,38.03,0.504,,3917.92,333.988,,5774.417,0.764,0.112,0.007,,,1.838,3.75,27.644,1.641,18.238,1.083,4.673,0.277,12.616,0.749,,,97.3,0.076,0.05,0.114,0.031,0.079,0.025,0.171,0.005,0.003,,0.489,0.059,,0.028,,0.719,0.103,,0.167,0.001,0.002,0.003,0,63.174,30.964,4.558,24.605
19396,Guatemala,2019,GTM,17103802,132535312384,1.12,0.066,19.304,0.781,4.217,48.101,1.934,4.189,2.812,0.363,0.481,1.129,0.146,0.193,4.51,0.264,23.675,1.384,0.179,32.978,424.123,4197.658,42.54,0.62,,3946.717,347.545,,5851.735,0.755,0.116,0.007,,,1.877,3.761,28.797,1.684,18.678,1.092,4.649,0.272,13.557,0.793,,,100.102,0.069,0.052,0.118,0.031,0.079,0.025,0.17,0.005,0.003,,0.49,0.06,,0.027,,0.76,0.109,,0.167,0.001,0.002,0.003,0,64.331,32.103,4.371,22.643
19397,Guatemala,2020,GTM,17357331,130197389312,1.252,0.072,17.165,-2.139,-11.082,42.334,-5.766,-11.988,2.439,0.325,0.425,0.989,0.132,0.172,2.913,0.168,21.176,1.22,0.163,34.23,441.288,4239.993,45.453,0.734,,3971.886,360.431,,5734.478,0.765,0.113,0.007,,,1.742,3.341,25.169,1.45,19.07,1.099,4.927,0.284,12.886,0.742,,,99.566,0.076,0.049,0.11,0.02,0.079,0.026,0.169,0.006,0.004,,0.491,0.061,,0.028,,0.732,0.118,,0.167,0.001,0.002,0.003,0,57.984,30.233,4.012,23.372
19398,Guatemala,2021,GTM,17598654,140588449792,1.31,0.074,19.805,2.64,15.382,45.876,3.541,8.365,2.607,0.326,0.456,1.125,0.141,0.197,3.729,0.212,24.209,1.376,0.172,35.54,461.093,4285.868,49.182,0.828,,3997.957,375.103,,5712.118,0.715,0.094,0.005,,,1.885,3.48,26.07,1.481,19.413,1.103,4.836,0.275,14.672,0.834,,,100.582,0.077,0.054,0.113,0.025,0.079,0.027,0.168,0.006,0.004,,0.492,0.062,,0.023,,0.734,0.127,,0.166,0.001,0.002,0.003,0,61.243,33.167,4.404,22.234
19399,Guatemala,2022,GTM,17847877,146224644096,1.31,0.073,19.114,-0.691,-3.491,46.011,0.136,0.296,2.578,0.315,,1.071,0.131,,2.582,0.145,23.975,1.343,0.164,36.851,480.206,4331.879,51.765,0.926,,4024.855,390.226,,,,0.098,0.005,,,1.833,3.438,26.898,1.507,19.76,1.107,4.957,0.278,15.123,0.847,,,,0.082,0.051,0.113,0.017,0.079,0.027,0.168,0.006,0.005,,0.493,0.063,,0.024,,0.76,0.127,,0.166,0.001,0.002,0.003,0,61.361,32.711,4.862,25.436
19400,Guatemala,2023,GTM,18124842,,1.31,0.072,20.382,1.269,6.637,47.084,1.073,2.331,2.598,,,1.125,,,2.972,0.164,,,,38.161,500.589,4378.964,54.737,1.036,,4051.557,406.216,,,,0.11,0.006,,,1.892,3.538,26.702,1.473,20.165,1.113,5.035,0.278,15.99,0.882,,,,0.083,0.054,0.114,0.019,0.079,0.028,0.167,0.007,0.005,,0.494,0.065,,0.027,,0.737,0.131,,0.166,0.001,0.002,0.003,0,64.123,34.299,,
20802,Honduras,1981,HND,3841779,11451429888,0.141,0.037,1.808,-0.23,-11.291,18.638,-1.802,-8.817,4.851,1.628,2.028,0.471,0.158,0.197,0,0,,,,1.845,33.663,2633.438,0.451,,,2729.506,31.368,,2359.326,0.803,,,,,0.906,5.944,16.83,4.381,5.063,1.318,1.334,0.347,1.667,0.434,,,9.191,0.035,0.01,0.078,0,0.022,0.005,0.215,0,,,0.45,0.016,,,,0.348,0.02,,0.137,0,0.001,0.001,0,22.834,3.481,,
20803,Honduras,1982,HND,3958734,11293337600,0.126,0.032,1.749,-0.058,-3.228,16.595,-2.043,-10.962,4.192,1.469,1.791,0.442,0.155,0.189,0,0,,,,1.971,35.413,2650.033,0.451,,,2744.351,32.991,,2308.009,0.821,,,,,0.881,5.699,14.846,3.75,5.205,1.315,1.403,0.354,1.623,0.41,,,9.268,0.031,0.009,0.071,0,0.023,0.006,0.212,0,,,0.449,0.017,,,,0.327,0.019,,0.136,0,0.001,0.001,0,22.563,3.489,,
20804,Honduras,1983,HND,4078178,11192001536,0.218,0.053,1.976,0.227,12.973,22.219,5.624,33.887,5.448,1.985,2.257,0.485,0.177,0.201,0,0,,,,2.189,37.389,2672.252,0.451,,,2764.594,34.749,,2379.428,0.88,,,,,0.926,7.271,20.242,4.964,5.869,1.439,1.59,0.39,1.759,0.431,,,9.846,0.053,0.01,0.093,0,0.024,0.006,0.21,0,,,0.449,0.017,,,,0.423,0.021,,0.136,0,0.001,0.001,0,29.654,3.777,,
20805,Honduras,1984,HND,4199856,11678661632,0.239,0.057,1.957,-0.019,-0.966,15.356,-6.863,-30.889,3.656,1.315,1.543,0.466,0.168,0.197,0,0,,,,2.428,39.347,2687.607,0.451,,,2777.991,36.468,,2335.579,0.852,,,,,0.909,5.699,13.398,3.19,6.197,1.476,1.712,0.408,1.718,0.409,,,9.954,0.057,0.01,0.061,0,0.026,0.006,0.207,0,,,0.447,0.017,,,,0.238,0.021,,0.135,0,0.001,0.001,0,23.933,3.816,,
20806,Honduras,1985,HND,4323339,12164889600,0.153,0.035,1.886,-0.072,-3.661,15.95,0.594,3.868,3.689,1.311,1.709,0.436,0.155,0.202,0,0,,,,2.581,41.232,2703.557,0.451,,,2792.055,38.201,,2126.777,0.767,,,,,0.876,5.632,14.064,3.253,6.184,1.43,1.638,0.379,1.733,0.401,,,9.332,0.036,0.009,0.062,0,0.026,0.006,0.204,0,,,0.445,0.017,,,,0.266,0.021,,0.134,0,0.001,0.001,0,24.351,3.789,,
20807,Honduras,1986,HND,4448906,12256583680,0.158,0.035,1.825,-0.061,-3.22,13.363,-2.586,-16.215,3.004,1.09,1.214,0.41,0.149,0.166,0,0,,,,2.739,43.057,2716.92,0.451,,,2803.594,39.868,,2437.66,0.898,,,,,0.853,5.004,11.538,2.594,6.19,1.391,1.638,0.368,1.667,0.375,,,11.007,0.036,0.009,0.051,0,0.026,0.006,0.202,0,,,0.443,0.017,,,,0.209,0.019,,0.133,0,0.001,0.001,0,22.263,3.797,,
20808,Honduras,1987,HND,4576911,12996597760,0.195,0.043,2.144,0.319,17.491,17.943,4.58,34.271,3.92,1.381,1.69,0.468,0.165,0.202,0,0,,,,2.934,45.202,2734.863,0.451,,,2819.393,41.817,,2284.797,0.817,,,,,0.914,5.982,15.799,3.452,6.209,1.357,1.675,0.366,1.949,0.426,,,10.615,0.042,0.01,0.067,0,0.027,0.006,0.199,0,,,0.442,0.017,,,,0.296,0.023,,0.132,0,0.001,0.001,0,27.379,4.183,,
20809,Honduras,1988,HND,4707684,13594610688,0.241,0.051,2.465,0.321,14.96,26.363,8.42,46.927,5.6,1.939,1.975,0.524,0.181,0.185,0,0,,,,3.174,47.666,2761.227,0.451,,,2843.291,44.041,,2793.226,0.982,,,,,0.971,7.401,23.898,5.076,6.206,1.318,1.691,0.359,2.224,0.472,,,13.346,0.05,0.011,0.097,0,0.028,0.006,0.197,0,,,0.442,0.018,,,,0.462,0.025,,0.131,0,0.001,0.001,0,34.842,4.571,,
20810,Honduras,1989,HND,4841842,14187663360,0.277,0.057,2.68,0.215,8.735,17.606,-8.757,-33.218,3.636,1.241,1.142,0.554,0.189,0.174,0,0,,,,3.451,50.347,2778.832,0.451,,,2858.217,46.445,,3138.166,1.087,,,,,1.001,5.991,14.926,3.083,6.157,1.272,1.634,0.337,2.404,0.496,,,15.42,0.056,0.012,0.064,0,0.029,0.006,0.194,0,,,0.441,0.018,,,,0.301,0.026,,0.131,0,0.001,0.001,0,29.007,4.845,,
20811,Honduras,1990,HND,4980491,14201085952,0.277,0.056,2.505,-0.176,-6.552,19.64,2.034,11.554,3.943,1.383,1.136,0.503,0.176,0.145,0.004,0.001,3.326,0.668,0.234,3.728,52.851,2798.472,0.454,,,2875.352,48.669,,3420.693,1.217,,,,,0.954,6.016,17.135,3.441,6.235,1.252,1.607,0.323,2.224,0.447,,,17.286,0.056,0.011,0.071,0,0.03,0.007,0.192,0,,,0.44,0.018,,,,0.344,0.024,,0.13,0,0.001,0.001,0,29.961,4.749,0.822,32.812
20812,Honduras,1991,HND,5123796,14777669632,0.291,0.057,2.527,0.022,0.891,18.84,-0.8,-4.073,3.677,1.275,1.091,0.493,0.171,0.146,0.004,0.001,3.4,0.664,0.23,4.019,55.378,2817.312,0.458,,,2891.665,50.901,,3321.838,1.168,,,,,0.942,5.842,16.313,3.184,6.24,1.218,1.664,0.325,2.232,0.436,,,17.263,0.057,0.011,0.067,0,0.031,0.007,0.19,0,,,0.44,0.018,,,,0.328,0.023,,0.129,0,0.001,0.001,0,29.935,4.826,0.873,34.552
20813,Honduras,1992,HND,5271437,15733343232,0.271,0.051,2.803,0.276,10.936,54.486,35.645,189.2,10.336,3.463,3.058,0.532,0.178,0.157,0.004,0.001,3.824,0.725,0.243,4.29,58.182,2871.798,0.462,,,2943.347,53.43,,3333.216,1.132,,,,,0.981,10.241,51.682,9.804,6.245,1.185,1.651,0.313,2.529,0.48,,,17.815,0.051,0.012,0.196,0,0.032,0.007,0.19,0,,,0.444,0.019,,,,0.983,0.027,,0.13,0,0.001,0.001,0,53.986,5.17,1.021,36.413
20814,Honduras,1993,HND,5423253,16847893504,0.299,0.055,2.941,0.137,4.904,40.425,-14.061,-25.806,7.454,2.399,2.275,0.542,0.175,0.166,0.004,0.001,3.821,0.704,0.227,4.589,61.122,2912.223,0.465,,,2980.832,56.068,,3232.187,1.055,,,,,0.995,8.018,37.484,6.912,5.86,1.08,1.627,0.3,2.638,0.486,,,17.767,0.054,0.013,0.146,0,0.033,0.007,0.189,0,,,0.446,0.019,,,,0.754,0.029,,0.13,0,0.001,0.001,0,43.486,5.397,0.88,29.918
20815,Honduras,1994,HND,5579247,16756478976,0.252,0.045,3.231,0.29,9.87,42.65,2.225,5.505,7.644,2.545,2.402,0.579,0.193,0.182,0.004,0.001,4.018,0.72,0.24,4.841,64.354,2954.873,0.469,0,,3020.251,59.043,,3140.937,1.06,0,0,,,1.032,7.868,39.419,7.065,6.24,1.118,1.576,0.282,2.975,0.533,,,17.756,0.043,0.014,0.148,0,0.033,0.007,0.188,0,0,,0.448,0.019,,0,,0.669,0.032,,0.13,0,0.001,0.001,0,43.899,5.756,0.787,24.346
20816,Honduras,1995,HND,5739636,17579243520,0.293,0.051,3.836,0.605,18.731,31.529,-11.122,-26.076,5.493,1.794,1.642,0.668,0.218,0.2,0.004,0.001,4.457,0.777,0.254,5.135,68.19,2986.402,0.473,0,,3047.943,62.582,,3302.317,1.092,0,0,,,1.125,6.198,27.693,4.825,6.038,1.052,1.875,0.327,3.539,0.617,,,19.196,0.047,0.016,0.109,0,0.034,0.007,0.187,0,0,,0.449,0.02,,0,,0.51,0.038,,0.129,0,0.001,0.001,0,35.575,6.46,0.621,16.183
20817,Honduras,1996,HND,5903962,18358896640,0.384,0.065,3.876,0.039,1.024,20.864,-10.665,-33.826,3.534,1.136,0.972,0.656,0.211,0.18,0.004,0.001,4.775,0.809,0.26,5.518,72.065,3007.266,0.476,0,,3064.932,66.07,,3593.107,1.17,0,0,,,1.114,4.782,16.988,2.877,6.107,1.034,1.718,0.291,3.488,0.591,,,21.474,0.06,0.016,0.069,0,0.035,0.008,0.185,0,0,,0.447,0.02,,0,,0.283,0.036,,0.128,0,0.001,0.001,0,28.236,6.579,0.9,23.213
20818,Honduras,1997,HND,6071458,19427979264,0.416,0.069,4.01,0.135,3.479,22.13,1.266,6.068,3.645,1.139,1.004,0.661,0.206,0.182,0.004,0.001,5.386,0.887,0.277,5.934,76.076,3029.396,0.48,0,,3083.052,69.661,,3588.894,1.135,0,0,,,1.135,4.698,18.12,2.984,6.135,1.011,1.919,0.316,3.591,0.591,,,22.051,0.063,0.016,0.07,0,0.036,0.008,0.182,0,0,,0.445,0.021,,0,,0.245,0.037,,0.127,0,0.001,0.001,0,28.521,6.89,1.375,34.297
20819,Honduras,1998,HND,6234437,20150663168,0.355,0.057,4.811,0.8,19.955,34.026,11.896,53.757,5.458,1.689,1.438,0.772,0.239,0.203,0.004,0.001,6.242,1.001,0.31,6.289,80.886,3063.422,0.484,0,,3112.267,74.113,,3750.679,1.174,0,0,,,1.254,6.133,29.216,4.686,6.061,0.972,1.961,0.314,4.452,0.714,,,23.661,0.054,0.02,0.112,0,0.037,0.008,0.181,0,0,,0.445,0.021,,0,,0.475,0.045,,0.127,0,0.001,0.001,0,38.233,7.819,1.431,29.755
20820,Honduras,1999,HND,6400469,19928432640,0.385,0.06,4.705,-0.106,-2.204,4.589,-29.437,-86.514,0.717,0.23,0.181,0.735,0.236,0.186,0.147,0.023,6.738,1.053,0.338,6.674,85.591,3068.011,0.63,0,,3112.152,78.287,,3913.984,1.272,0,0,,,1.186,3.241,-0.116,-0.018,5.576,0.871,1.928,0.301,4.173,0.652,,,25.352,0.056,0.019,0.015,0.002,0.038,0.008,0.178,0,0,,0.441,0.022,,0,,-0.002,0.041,,0.126,0,0.001,0.001,0,20.746,7.589,2.034,43.227
20821,Honduras,2000,HND,6577780,21239306240,0.5,0.076,5.032,0.327,6.95,4.849,0.26,5.658,0.737,0.228,0.199,0.765,0.237,0.207,0.352,0.054,3.952,0.601,0.186,7.173,90.622,3072.86,0.982,0,,3111.969,82.467,,3657.385,1.146,0,0,,,1.224,2.9,-0.183,-0.028,5.825,0.886,2.117,0.322,4.18,0.635,,,24.346,0.069,0.02,0.016,0.004,0.039,0.009,0.175,0,0,,0.438,0.023,,0,,-0.003,0.041,,0.125,0,0.001,0.001,0,19.076,8.05,-1.08,-21.46
20822,Honduras,2001,HND,6757992,21992953856,0.509,0.075,5.665,0.633,12.588,11.512,6.663,137.43,1.703,0.523,0.433,0.838,0.258,0.213,0.322,0.048,4.186,0.619,0.19,7.683,96.287,3084.372,1.305,0,,3117.816,87.3,,3886.625,1.208,0,0,,,1.293,3.851,5.847,0.865,6.013,0.89,2.002,0.296,4.833,0.715,,,26.576,0.067,0.022,0.038,0.003,0.04,0.009,0.173,0,0,,0.436,0.023,,0,,0.123,0.047,,0.124,0,0.001,0.001,0,26.026,8.741,-1.479,-26.101
20823,Honduras,2002,HND,6938867,22983632896,0.468,0.067,5.945,0.28,4.95,19.983,8.471,73.586,2.88,0.869,0.744,0.857,0.259,0.221,0.37,0.053,4.332,0.624,0.188,8.15,102.232,3104.355,1.675,0,,3131.854,92.408,,3824.135,1.168,0,0,,,1.314,4.775,14.038,2.023,6.479,0.934,1.728,0.249,5.108,0.736,,,26.845,0.06,0.023,0.064,0.004,0.041,0.009,0.171,0,0,,0.435,0.024,,0,,0.274,0.049,,0.123,0,0.001,0.001,0,33.131,9.12,-1.613,-27.139
20824,Honduras,2003,HND,7119213,24205426688,0.48,0.067,6.687,0.741,12.472,14.39,-5.593,-27.989,2.021,0.594,0.489,0.939,0.276,0.227,0.443,0.062,5.311,0.746,0.219,8.63,108.919,3118.745,2.118,0,,3139.557,98.171,,4087.409,1.216,0,0,,,1.415,3.695,7.703,1.082,7.299,1.025,2.156,0.303,5.763,0.81,,,29.437,0.056,0.024,0.043,0.004,0.041,0.01,0.169,0,0,,0.432,0.025,,0,,0.127,0.054,,0.122,0,0.001,0.001,0,26.304,10.072,-1.376,-20.575
20825,Honduras,2004,HND,7299005,25910108160,0.522,0.072,7.194,0.507,7.588,10.439,-3.951,-27.459,1.43,0.403,0.334,0.986,0.278,0.23,0.462,0.063,5.6,0.767,0.216,9.152,116.113,3129.184,2.58,0,,3142.802,104.381,,4235.931,1.207,0,0,,,1.459,2.856,3.245,0.445,7.323,1.003,1.897,0.26,6.21,0.851,,,31.276,0.058,0.025,0.031,0.004,0.042,0.01,0.166,0,0,,0.43,0.026,,0,,0.06,0.056,,0.121,0,0.001,0.001,0,20.847,10.65,-1.594,-22.163
20826,Honduras,2005,HND,7478362,27704981504,0.514,0.069,6.835,-0.359,-4.994,9.59,-0.848,-8.127,1.282,0.346,0.299,0.914,0.247,0.213,0.095,0.013,5.356,0.716,0.193,9.666,122.948,3138.774,2.675,0,,3145.557,110.607,,4243.708,1.159,0,0,,,1.399,2.617,2.756,0.368,7.662,1.025,2.223,0.297,6.225,0.832,,,32.102,0.053,0.023,0.028,0.001,0.043,0.01,0.164,0,0,,0.427,0.026,,0,,0.056,0.056,,0.12,0,0.001,0.001,0,19.571,10.46,-1.479,-21.633
20827,Honduras,2006,HND,7656831,29769398272,0.619,0.081,7.698,0.863,12.632,12.739,3.149,32.835,1.664,0.428,0.412,1.005,0.259,0.249,0.176,0.023,6.387,0.834,0.215,10.286,130.646,3151.513,2.851,0,,3150.598,117.51,,3989.089,1.038,0,0,,,1.492,2.842,5.041,0.658,7.628,0.996,2.258,0.295,6.903,0.902,,,30.896,0.059,0.025,0.035,0.001,0.043,0.011,0.161,0,0,,0.425,0.027,,0,,0.095,0.062,,0.119,0,0.001,0.002,0,21.761,11.426,-1.311,-17.028
20828,Honduras,2007,HND,7834805,31871721472,0.643,0.082,8.216,0.518,6.732,12.713,-0.026,-0.206,1.623,0.399,0.332,1.049,0.258,0.215,0.187,0.024,6.785,0.866,0.213,10.929,138.863,3164.227,3.038,0,,3155.094,124.896,,4827.849,1.2,0,0,,,1.547,3.065,4.497,0.574,7.807,0.996,2.269,0.29,7.386,0.943,,,38.258,0.057,0.026,0.035,0.001,0.044,0.011,0.159,0.001,0,,0.423,0.028,,0,,0.098,0.066,,0.117,0,0.001,0.002,0,24.012,12.118,-1.432,-17.424
20829,Honduras,2008,HND,8012590,33484306432,0.648,0.081,8.533,0.316,3.852,13.933,1.22,9.594,1.739,0.416,0.368,1.065,0.255,0.225,0.311,0.039,13.936,1.739,0.416,11.577,147.396,3178.159,3.349,0,,3160.495,132.47,,4677.777,1.132,0,0,,,1.565,2.989,5.4,0.674,8.009,1,2.235,0.279,7.573,0.945,,,37.898,0.056,0.027,0.038,0.002,0.044,0.012,0.157,0.001,0,,0.421,0.029,,0,,0.111,0.068,,0.116,0,0.001,0.002,0,23.947,12.541,5.403,63.315
20830,Honduras,2009,HND,8189904,32923392000,0.637,0.078,8.03,-0.502,-5.889,22.336,8.403,60.312,2.727,0.678,0.622,0.981,0.244,0.224,0.268,0.033,6.97,0.851,0.212,12.214,155.426,3200.495,3.617,0,,3174.8,139.596,,4338.667,1.091,0,0,,,1.48,3.534,14.306,1.747,8.319,1.016,2.257,0.276,7.126,0.87,,,35.912,0.054,0.025,0.061,0.002,0.045,0.012,0.155,0.001,0,,0.42,0.03,,0,,0.271,0.065,,0.116,0,0.001,0.002,0,28.945,12.123,-1.061,-13.207
20831,Honduras,2010,HND,8365882,34409603072,0.606,0.072,7.997,-0.034,-0.421,21.254,-1.082,-4.842,2.541,0.618,0.567,0.956,0.232,0.213,0.278,0.033,6.691,0.8,0.194,12.82,163.423,3221.75,3.895,0,,3188.058,146.708,,4439.492,1.09,0,0,,,1.457,3.529,13.258,1.585,8.463,1.012,2.272,0.272,7.112,0.85,,,37.518,0.048,0.024,0.055,0.002,0.045,0.012,0.153,0.001,0,,0.418,0.031,,0,,0.242,0.063,,0.115,0,0.001,0.002,0,29.527,12.191,-1.306,-16.33
20832,Honduras,2011,HND,8540587,35990761472,0.668,0.078,8.86,0.864,10.801,24.512,3.257,15.326,2.87,0.681,0.645,1.037,0.246,0.233,0.333,0.039,6.863,0.804,0.191,13.488,172.283,3246.262,4.229,0,,3203.709,154.567,,4406.682,1.056,0,0,,,1.55,3.671,15.652,1.833,8.637,1.011,2.553,0.299,7.859,0.92,,,37.997,0.049,0.026,0.062,0.002,0.045,0.012,0.152,0.001,0,,0.417,0.032,,0,,0.297,0.069,,0.114,0,0.001,0.002,0,31.357,13.234,-1.997,-22.541
20833,Honduras,2012,HND,8715080,37443690496,0.765,0.088,9.218,0.358,4.04,19.646,-4.866,-19.851,2.254,0.525,0.475,1.058,0.246,0.223,0.381,0.044,6.983,0.801,0.186,14.253,181.501,3265.908,4.61,0,,3214.137,162.639,,4707.272,1.105,0,0,,,1.571,3.249,10.428,1.197,8.761,1.005,2.408,0.276,8.072,0.926,,,41.388,0.055,0.026,0.048,0.003,0.046,0.013,0.15,0.001,0,,0.416,0.033,,0,,0.185,0.07,,0.113,0,0.001,0.002,0,28.311,13.689,-2.236,-24.253
20834,Honduras,2013,HND,8889277,38446698496,0.692,0.078,9.365,0.147,1.591,19.148,-0.498,-2.536,2.154,0.498,0.462,1.054,0.244,0.226,0.37,0.042,17.501,1.969,0.455,14.945,190.866,3285.056,4.98,0,,3223.92,170.941,,4629.147,1.079,0,0,,,1.573,3.19,9.783,1.101,8.961,1.008,2.5,0.281,8.303,0.934,,,41.48,0.048,0.027,0.047,0.002,0.046,0.013,0.148,0.001,0,,0.414,0.034,,0,,0.191,0.072,,0.112,0,0.001,0.002,0,28.353,13.98,8.137,86.884
20835,Honduras,2014,HND,9063127,39484542976,0.662,0.073,9.481,0.116,1.242,16.206,-2.942,-15.366,1.788,0.41,0.357,1.046,0.24,0.209,0.392,0.043,7.314,0.807,0.185,15.607,200.348,3301.261,5.372,0,,3230.645,179.368,,4979.008,1.151,0,0,,,1.576,3.043,6.724,0.742,9.118,1.006,2.595,0.286,8.427,0.93,,,45.448,0.044,0.027,0.04,0.003,0.046,0.013,0.146,0.001,0,,0.412,0.034,,0,,0.125,0.073,,0.112,0,0.001,0.002,0,27.58,14.286,-2.167,-22.86
20836,Honduras,2015,HND,9237305,40757800960,0.723,0.078,10.348,0.867,9.142,23.189,6.983,43.092,2.51,0.569,0.459,1.12,0.254,0.205,0.337,0.037,8.134,0.881,0.2,16.33,210.695,3324.45,5.709,0,,3243.486,188.656,,5439.805,1.241,0,0,,,1.656,3.598,12.841,1.39,9.269,1.003,2.504,0.271,9.288,1.005,,,50.56,0.05,0.029,0.057,0.002,0.046,0.014,0.144,0.001,0,,0.411,0.035,,0,,0.232,0.079,,0.111,0,0.001,0.002,0,33.24,15.296,-2.214,-21.396
20837,Honduras,2016,HND,9412380,42125312000,0.782,0.083,9.722,-0.626,-6.046,27.818,4.629,19.963,2.956,0.66,0.561,1.033,0.231,0.196,0.15,0.016,7.681,0.816,0.182,17.113,220.418,3352.269,5.859,0,,3261.582,197.446,,5242.269,1.177,0,0,,,1.571,3.855,18.096,1.923,9.399,0.999,2.691,0.286,8.79,0.934,,,49.596,0.052,0.027,0.07,0.001,0.046,0.014,0.143,0.001,0,,0.411,0.036,,0,,0.411,0.073,,0.111,0,0.001,0.002,0,36.285,14.789,-2.041,-20.995
20838,Honduras,2017,HND,9588143,43936104448,0.91,0.095,10.231,0.509,5.237,24.973,-2.845,-10.228,2.605,0.568,0.475,1.067,0.233,0.195,0.004,0,8.106,0.845,0.185,18.023,230.649,3377.242,5.863,0,,3276.324,206.764,,5456.188,1.196,0,0,,,1.574,3.545,14.742,1.537,9.263,0.966,2.66,0.277,9.318,0.972,,,52.526,0.06,0.028,0.062,0,0.047,0.014,0.142,0.001,0,,0.411,0.037,,0,,0.348,0.077,,0.11,0,0.001,0.002,0,33.993,15.09,-2.125,-20.771
20839,Honduras,2018,HND,9765209,45477892096,0.833,0.085,9.861,-0.37,-3.619,18.728,-6.245,-25.006,1.918,0.412,0.324,1.01,0.217,0.171,,,7.967,0.816,0.175,18.856,240.511,3395.97,,0,,3285.191,215.792,,5896.753,1.27,0,0,,,1.522,3.034,8.867,0.908,9.556,0.979,2.806,0.287,9.028,0.924,,,57.746,0.054,0.027,0.046,,0.047,0.015,0.14,,0,,0.41,0.038,,0,,0.231,0.074,,0.109,0,0.001,0.002,0,29.627,14.863,-1.894,-19.208
20840,Honduras,2019,HND,9943637,46684516352,0.765,0.077,11.219,1.358,13.766,21.481,2.752,14.696,2.16,0.46,0.382,1.128,0.24,0.2,,,9.082,0.913,0.195,19.621,251.729,3417.451,,0,,3295.453,226.245,,5640.568,1.203,0,0,,,1.647,3.256,10.262,1.032,9.679,0.973,2.646,0.266,10.453,1.051,,,56.173,0.047,0.03,0.053,,0.047,0.015,0.139,,0,,0.409,0.039,,0,,0.271,0.084,,0.109,0,0.001,0.002,0,32.373,16.379,-2.137,-19.045
20841,Honduras,2020,HND,10119637,42499284992,0.634,0.063,9.526,-1.693,-15.088,22.509,1.029,4.789,2.224,0.53,0.44,0.941,0.224,0.186,,,7.887,0.779,0.186,20.255,261.255,3439.96,,0,,3308.436,235.137,,5048.45,1.202,0,0,,,1.463,3.177,12.983,1.283,9.937,0.982,3.032,0.3,8.893,0.879,,,51.099,0.039,0.027,0.058,,0.047,0.015,0.137,,0,,0.409,0.04,,0,,0.378,0.081,,0.109,0,0.001,0.002,0,32.147,14.81,-1.639,-17.203
